hdate,hwind,hpres,hyear
20140628,30,1006,2014
20140629,30,1005,2014
20140630,45,1002,2014
20140701,45,999,2014
20140702,45,1000,2014
20140703,35,1004,2014
20140704,35,1006,2014
20140705,35,1006,2014
20140706,25,1008,2014
20140707,40,1004,2014
20140708,40,1004,2014
20140709,30,1006,2014
20140717,35,1005,2014
20140718,40,1003,2014
20140719,25,1008,2014
20140722,25,1008,2014
20140723,25,1008,2014
20140724,30,1007,2014
20140725,40,1004,2014
20140726,40,1004,2014
20140727,65,992,2014
20140728,65,992,2014
20140729,40,1004,2014
20140730,30,1009,2014
20140731,40,1005,2014
20140801,60,995,2014
20140802,85,975,2014
20140803,100,964,2014
20140804,120,947,2014
20140805,115,951,2014
20140806,85,977,2014
20140807,140,918,2014
20140808,140,918,2014
20140809,125,929,2014
20140810,95,952,2014
20140811,75,978,2014
20140812,60,990,2014
20140813,70,983,2014
20140814,65,986,2014
20140815,60,991,2014
20140816,40,1002,2014
20140817,40,1002,2014
20140818,45,1000,2014
20140819,50,995,2014
20140820,55,987,2014
20140821,65,980,2014
20140822,65,984,2014
20140823,80,979,2014
20140824,140,918,2014
20140825,135,922,2014
20140826,100,952,2014
20140827,80,971,2014
20140828,50,992,2014
20140829,35,1002,2014
20140830,25,1004,2014
20140831,25,1007,2014
20140901,25,1011,2014
20140902,35,1004,2014
20140903,60,989,2014
20140904,80,970,2014
20140905,80,966,2014
20140906,110,950,2014
20140907,80,973,2014
20140908,40,1000,2014
20140909,30,1004,2014
20140910,40,1002,2014
20140911,50,995,2014
20140912,55,989,2014
20140913,80,966,2014
20140914,120,918,2014
20140915,110,932,2014
20140916,70,978,2014
20140917,60,986,2014
20140918,65,979,2014
20140919,60,982,2014
20140920,55,990,2014
20140921,40,1003,2014
20140922,35,1003,2014
20140923,25,1007,2014
20140924,30,1005,2014
20140925,45,1002,2014
20140926,50,997,2014
20140927,65,987,2014
20140928,75,980,2014
20140929,65,984,2014
20140930,45,996,2014
20141001,25,1004,2014
20141002,40,1000,2014
20141003,55,995,2014
20141004,105,950,2014
20141005,115,946,2014
20141006,60,986,2014
20141007,40,1000,2014
20141008,30,1003,2014
20141009,20,1007,2014
20141013,30,1007,2014
20141014,55,996,2014
20141015,60,994,2014
20141016,55,998,2014
20141017,65,990,2014
20141018,75,985,2014
20141019,70,989,2014
20141020,60,994,2014
20141021,50,997,2014
20141022,35,1005,2014
20141023,45,998,2014
20141024,55,996,2014
20141025,65,987,2014
20141026,60,986,2014
20141029,30,1007,2014
20141030,35,1005,2014
20141031,45,1002,2014
20141101,40,1004,2014
20141102,75,986,2014
20141103,95,964,2014
20141104,95,964,2014
20141105,40,1002,2014
